2019-04-16 09:15:44,080 INFO main - command line arguments: [-jvm4testexecution  /usr/lib/jvm/java-1.8.0-openjdk-amd64/bin  -mode  jkali  -scope  package  -srcjavafolder  /src/java/  -srctestfolder  /src/test/  -binjavafolder  /target/classes/  -bintestfolder  /target/test-classes/  -location  /home/jan_gerling/astor/defect4j_tests/math_58/  -dependencies  ./examples/libs/junit-4.4.jar  -flthreshold  0.5  -maxtime  100  -stopfirst  true]
2019-04-16 09:15:55,643 INFO main - -Executing Gzoltar classpath: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default from 259 classes with test cases
2019-04-16 09:15:55,646 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar fault localization: min susp value parameter: 0.5
2019-04-16 09:15:57,607 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - -gz-Adding classpath: [/home/jan_gerling/astor/./examples/libs/junit-4.4.jar, /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default]
2019-04-16 09:20:20,327 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.util.FastMathTest#checkMissingFastMathClasses
2019-04-16 09:20:20,334 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.optimization.fitting.GaussianFitterTest#testMath519
2019-04-16 09:20:20,339 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar Test Result Total:2354, fails: 2, GZoltar suspicious 19965
2019-04-16 09:20:20,389 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar found: 2 with susp > 0.5, we consider: 2
2019-04-16 09:20:20,415 INFO main - building model: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//src//default, compliance level: 8
2019-04-16 09:20:42,574 INFO main - 
---- Initial suspicious size: 0
2019-04-16 09:20:42,678 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 51, file ConvergenceException.java
2019-04-16 09:21:10,873 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 1019, file TTestImpl.java
2019-04-16 09:21:10,873 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1018, file TTestImpl.java
2019-04-16 09:21:10,873 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 1022, file TTestImpl.java
2019-04-16 09:21:10,873 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1021, file TTestImpl.java
2019-04-16 09:21:10,873 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1035, file TTestImpl.java
2019-04-16 09:21:10,873 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 1039, file TTestImpl.java
2019-04-16 09:21:10,873 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1038, file TTestImpl.java
2019-04-16 09:21:10,878 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 59, file TestUtils.java
2019-04-16 09:21:10,878 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 68, file TestUtils.java
2019-04-16 09:21:10,878 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 77, file TestUtils.java
2019-04-16 09:21:10,878 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 85, file TestUtils.java
2019-04-16 09:21:10,878 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 94, file TestUtils.java
2019-04-16 09:21:10,879 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 102, file TestUtils.java
2019-04-16 09:21:10,879 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 111, file TestUtils.java
2019-04-16 09:21:10,879 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 119, file TestUtils.java
2019-04-16 09:21:10,879 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 127, file TestUtils.java
2019-04-16 09:21:10,879 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 135, file TestUtils.java
2019-04-16 09:21:10,879 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 143, file TestUtils.java
2019-04-16 09:21:10,879 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 152, file TestUtils.java
2019-04-16 09:21:10,880 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 160, file TestUtils.java
2019-04-16 09:21:10,880 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 168, file TestUtils.java
2019-04-16 09:21:10,880 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 177, file TestUtils.java
2019-04-16 09:21:10,880 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 185, file TestUtils.java
2019-04-16 09:21:10,880 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 193, file TestUtils.java
2019-04-16 09:21:10,897 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 201, file TestUtils.java
2019-04-16 09:21:10,897 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 210, file TestUtils.java
2019-04-16 09:21:10,897 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 219, file TestUtils.java
2019-04-16 09:21:10,897 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 227, file TestUtils.java
2019-04-16 09:21:10,897 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 235, file TestUtils.java
2019-04-16 09:21:10,897 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 244, file TestUtils.java
2019-04-16 09:21:10,897 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 252, file TestUtils.java
2019-04-16 09:21:10,898 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 260, file TestUtils.java
2019-04-16 09:21:10,898 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 268, file TestUtils.java
2019-04-16 09:21:10,898 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 278, file TestUtils.java
2019-04-16 09:21:10,898 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 288, file TestUtils.java
2019-04-16 09:21:10,898 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 300, file TestUtils.java
2019-04-16 09:21:10,898 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 310, file TestUtils.java
2019-04-16 09:21:10,899 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 320, file TestUtils.java
2019-04-16 09:21:10,899 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 330, file TestUtils.java
2019-04-16 09:21:10,903 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 40, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 55, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 69, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 68, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 73, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 72, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 77, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 76, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 82, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 81, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 98, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 101, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 100, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 104, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 117, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 116, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 121, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 120, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 125, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 128, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,904 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 127, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 131, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 148, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 152, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 153, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 155, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 157, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 161, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 160, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 159, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 165, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 166, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 168, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 184, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 186, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 189, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 196, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,905 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 195, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 192, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtUnaryOperatorImpl, suspValue 0.0, line 201, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 200, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 188, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 209, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 220, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 225, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 228, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 230, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 232, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 255, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 257, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 258, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 261, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 260, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 265, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 267, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 268, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:10,906 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 264, file WilcoxonSignedRankTestImpl.java
2019-04-16 09:21:11,116 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 93, file NaturalRanking.java
2019-04-16 09:21:11,116 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 94, file NaturalRanking.java
2019-04-16 09:21:11,116 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 95, file NaturalRanking.java
2019-04-16 09:21:11,116 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 105, file NaturalRanking.java
2019-04-16 09:21:11,117 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 107, file NaturalRanking.java
2019-04-16 09:21:11,117 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 117, file NaturalRanking.java
2019-04-16 09:21:11,117 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 130, file NaturalRanking.java
2019-04-16 09:21:11,117 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 131, file NaturalRanking.java
2019-04-16 09:21:11,117 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 143, file NaturalRanking.java
2019-04-16 09:21:11,117 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 145, file NaturalRanking.java
2019-04-16 09:21:11,117 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 159, file NaturalRanking.java
2019-04-16 09:21:11,118 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 161, file NaturalRanking.java
2019-04-16 09:21:11,118 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 170, file NaturalRanking.java
2019-04-16 09:21:11,118 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 179, file NaturalRanking.java
2019-04-16 09:21:11,118 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 193, file NaturalRanking.java
2019-04-16 09:21:11,118 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 195, file NaturalRanking.java
2019-04-16 09:21:11,119 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 194, file NaturalRanking.java
2019-04-16 09:21:11,119 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 199, file NaturalRanking.java
2019-04-16 09:21:11,119 INFO main - --ModificationPoint:CtSwitchImpl, suspValue 0.0, line 200, file NaturalRanking.java
2019-04-16 09:21:11,119 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 218, file NaturalRanking.java
2019-04-16 09:21:11,119 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 222, file NaturalRanking.java
2019-04-16 09:21:11,119 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 223, file NaturalRanking.java
2019-04-16 09:21:11,119 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 224, file NaturalRanking.java
2019-04-16 09:21:11,120 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 225, file NaturalRanking.java
2019-04-16 09:21:11,120 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 226, file NaturalRanking.java
2019-04-16 09:21:11,120 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 230, file NaturalRanking.java
2019-04-16 09:21:11,120 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 232, file NaturalRanking.java
2019-04-16 09:21:11,120 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 231, file NaturalRanking.java
2019-04-16 09:21:11,120 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 234, file NaturalRanking.java
2019-04-16 09:21:11,120 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 235, file NaturalRanking.java
2019-04-16 09:21:11,134 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 228, file NaturalRanking.java
2019-04-16 09:21:11,135 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 240, file NaturalRanking.java
2019-04-16 09:21:11,135 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 227, file NaturalRanking.java
2019-04-16 09:21:11,135 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 246, file NaturalRanking.java
2019-04-16 09:21:11,135 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 245, file NaturalRanking.java
2019-04-16 09:21:11,135 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 248, file NaturalRanking.java
2019-04-16 09:21:11,136 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 260, file NaturalRanking.java
2019-04-16 09:21:11,136 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 259, file NaturalRanking.java
2019-04-16 09:21:11,136 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 262, file NaturalRanking.java
2019-04-16 09:21:11,136 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 263, file NaturalRanking.java
2019-04-16 09:21:11,136 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 268, file NaturalRanking.java
2019-04-16 09:21:11,136 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 267, file NaturalRanking.java
2019-04-16 09:21:11,137 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 272, file NaturalRanking.java
2019-04-16 09:21:11,137 INFO main - --ModificationPoint:CtUnaryOperatorImpl, suspValue 0.0, line 274, file NaturalRanking.java
2019-04-16 09:21:11,137 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 265, file NaturalRanking.java
2019-04-16 09:21:11,137 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 264, file NaturalRanking.java
2019-04-16 09:21:11,137 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 277, file NaturalRanking.java
2019-04-16 09:21:11,137 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 278, file NaturalRanking.java
2019-04-16 09:21:11,137 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 279, file NaturalRanking.java
2019-04-16 09:21:11,138 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 291, file NaturalRanking.java
2019-04-16 09:21:11,138 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 290, file NaturalRanking.java
2019-04-16 09:21:11,138 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 289, file NaturalRanking.java
2019-04-16 09:21:11,138 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 306, file NaturalRanking.java
2019-04-16 09:21:11,138 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 305, file NaturalRanking.java
2019-04-16 09:21:11,138 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 304, file NaturalRanking.java
2019-04-16 09:21:11,138 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 309, file NaturalRanking.java
2019-04-16 09:21:11,139 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 329, file NaturalRanking.java
2019-04-16 09:21:11,139 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 332, file NaturalRanking.java
2019-04-16 09:21:11,139 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 348, file NaturalRanking.java
2019-04-16 09:21:11,139 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 358, file NaturalRanking.java
2019-04-16 09:21:11,139 INFO main - --ModificationPoint:CtSwitchImpl, suspValue 0.0, line 334, file NaturalRanking.java
2019-04-16 09:21:11,139 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 374, file NaturalRanking.java
2019-04-16 09:21:11,140 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 376, file NaturalRanking.java
2019-04-16 09:21:11,140 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 375, file NaturalRanking.java
2019-04-16 09:21:11,140 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 388, file NaturalRanking.java
2019-04-16 09:21:11,140 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 387, file NaturalRanking.java
2019-04-16 09:21:11,140 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 390, file NaturalRanking.java
2019-04-16 09:21:11,140 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 392, file NaturalRanking.java
2019-04-16 09:21:11,140 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 391, file NaturalRanking.java
2019-04-16 09:21:11,141 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 404, file NaturalRanking.java
2019-04-16 09:21:11,141 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 407, file NaturalRanking.java
2019-04-16 09:21:11,141 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 406, file NaturalRanking.java
2019-04-16 09:21:11,141 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 405, file NaturalRanking.java
2019-04-16 09:21:11,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 410, file NaturalRanking.java
2019-04-16 09:21:11,158 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 433, file NaturalRanking.java
2019-04-16 09:21:11,163 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 434, file NaturalRanking.java
2019-04-16 09:21:11,167 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 445, file NaturalRanking.java
2019-04-16 09:21:11,172 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 453, file NaturalRanking.java
2019-04-16 09:21:11,189 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 461, file NaturalRanking.java
2019-04-16 09:21:11,210 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 50, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,210 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 58, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,210 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 94, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,221 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 93, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,221 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 98, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,221 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 97, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,221 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 102, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,221 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 101, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,221 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 105, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,221 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 106, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,221 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 107, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,221 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 108, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,221 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 110, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,222 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 112, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,222 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 111, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,222 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 115, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,222 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 114, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,222 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 109, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,222 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 118, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,223 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 119, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,223 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 129, file AbstractMultipleLinearRegression.java
2019-04-16 09:21:11,223 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 134, file AbstractMultipleLinearRegression.java
