2019-04-16 06:30:03,604 INFO main - command line arguments: [-jvm4testexecution  /usr/lib/jvm/java-1.8.0-openjdk-amd64/bin  -mode  jmutrepair  -scope  package  -srcjavafolder  /src/java/  -srctestfolder  /src/test/  -binjavafolder  /target/classes/  -bintestfolder  /target/test-classes/  -location  /home/jan_gerling/astor/defect4j_tests/math_53/  -dependencies  ./examples/libs/junit-4.4.jar  -flthreshold  0.5  -maxtime  100  -stopfirst  true]
2019-04-16 06:30:04,398 INFO main - -Executing Gzoltar classpath: /home/jan_gerling/astor/./outputMutation/AstorMain-math_53//bin//default from 279 classes with test cases
2019-04-16 06:30:04,400 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar fault localization: min susp value parameter: 0.5
2019-04-16 06:30:05,066 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - -gz-Adding classpath: [/home/jan_gerling/astor/./examples/libs/junit-4.4.jar, /home/jan_gerling/astor/./outputMutation/AstorMain-math_53//bin//default]
2019-04-16 06:31:46,287 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.complex.ComplexTest#testAddNaN
2019-04-16 06:31:46,290 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.util.FastMathTest#checkMissingFastMathClasses
2019-04-16 06:31:46,297 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar Test Result Total:2525, fails: 2, GZoltar suspicious 21879
2019-04-16 06:31:46,338 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar found: 1000 with susp > 0.5, we consider: 1000
2019-04-16 06:31:46,349 INFO main - building model: /home/jan_gerling/astor/./outputMutation/AstorMain-math_53//src//default, compliance level: 8
2019-04-16 06:31:53,550 INFO main - 
---- Initial suspicious size: 1000
2019-04-16 06:31:53,585 INFO main - -any mod point created for suspicious Candidate [className=org.apache.commons.math.complex.Complex, methodName=org.apache.commons.math.complex.Complex{add(Lorg/apache/commons/math/complex/Complex;)Lorg/apache/commons/math/complex/Complex; 0.0, lineNumber=152, susp=0.15811388300841897]
2019-04-16 07:08:01,301 INFO main - mod_point ModificPoint=SummaryStatistics line: 220, el: CtIfImpl
2019-04-16 07:08:01,301 INFO main - -->op: IfExpresionMutOp: `(getN()) > 0 ` ---> `(getN()) <= 0` at pos -1 of parent `-`
2019-04-16 07:08:16,625 INFO main - mod_point ModificPoint=SummaryStatistics line: 220, el: CtIfImpl
2019-04-16 07:08:16,625 INFO main - -->op: IfExpresionMutOp: `(getN()) > 0 ` ---> `(getN()) < 0` at pos -1 of parent `-`
2019-04-16 07:08:33,982 INFO main - mod_point ModificPoint=SummaryStatistics line: 220, el: CtIfImpl
2019-04-16 07:08:33,982 INFO main - -->op: IfExpresionMutOp: `(getN()) > 0 ` ---> `!((getN()) > 0)` at pos -1 of parent `-`
2019-04-16 07:08:50,716 INFO main - mod_point ModificPoint=SummaryStatistics line: 221, el: CtIfImpl
2019-04-16 07:08:50,716 INFO main - -->op: IfExpresionMutOp: `(getN()) > 1 ` ---> `(getN()) == 1` at pos -1 of parent `-`
2019-04-16 07:09:08,325 INFO main - mod_point ModificPoint=SummaryStatistics line: 221, el: CtIfImpl
2019-04-16 07:09:08,325 INFO main - -->op: IfExpresionMutOp: `(getN()) > 1 ` ---> `(getN()) != 1` at pos -1 of parent `-`
2019-04-16 07:09:24,305 INFO main - mod_point ModificPoint=SummaryStatistics line: 221, el: CtIfImpl
2019-04-16 07:09:24,305 INFO main - -->op: IfExpresionMutOp: `(getN()) > 1 ` ---> `(getN()) >= 1` at pos -1 of parent `-`
2019-04-16 07:09:41,144 INFO main - mod_point ModificPoint=SummaryStatistics line: 221, el: CtIfImpl
2019-04-16 07:09:41,145 INFO main - -->op: IfExpresionMutOp: `(getN()) > 1 ` ---> `(getN()) <= 1` at pos -1 of parent `-`
2019-04-16 07:09:58,661 INFO main - mod_point ModificPoint=SummaryStatistics line: 221, el: CtIfImpl
2019-04-16 07:09:58,662 INFO main - -->op: IfExpresionMutOp: `(getN()) > 1 ` ---> `(getN()) < 1` at pos -1 of parent `-`
2019-04-16 07:10:15,697 INFO main - mod_point ModificPoint=SummaryStatistics line: 221, el: CtIfImpl
2019-04-16 07:10:15,698 INFO main - -->op: IfExpresionMutOp: `(getN()) > 1 ` ---> `!((getN()) > 1)` at pos -1 of parent `-`
2019-04-16 07:10:33,194 INFO main - mod_point ModificPoint=SummaryStatistics line: 238, el: CtIfImpl
2019-04-16 07:10:33,195 INFO main - -->op: IfExpresionMutOp: `(varianceImpl) == (varian[...] ` ---> `(varianceImpl) != (varian[...]` at pos -1 of parent `-`
2019-04-16 07:10:49,870 INFO main - mod_point ModificPoint=SummaryStatistics line: 238, el: CtIfImpl
2019-04-16 07:10:49,870 INFO main - -->op: IfExpresionMutOp: `(varianceImpl) == (varian[...] ` ---> `(varianceImpl) >= (varian[...]` at pos -1 of parent `-`
2019-04-16 07:10:50,611 INFO main - mod_point ModificPoint=SummaryStatistics line: 238, el: CtIfImpl
2019-04-16 07:10:50,611 INFO main - -->op: IfExpresionMutOp: `(varianceImpl) == (varian[...] ` ---> `(varianceImpl) > (varianc[...]` at pos -1 of parent `-`
2019-04-16 07:10:51,573 INFO main - mod_point ModificPoint=SummaryStatistics line: 238, el: CtIfImpl
2019-04-16 07:10:51,573 INFO main - -->op: IfExpresionMutOp: `(varianceImpl) == (varian[...] ` ---> `(varianceImpl) <= (varian[...]` at pos -1 of parent `-`
2019-04-16 07:10:52,387 INFO main - mod_point ModificPoint=SummaryStatistics line: 238, el: CtIfImpl
2019-04-16 07:10:52,393 INFO main - -->op: IfExpresionMutOp: `(varianceImpl) == (varian[...] ` ---> `(varianceImpl) < (varianc[...]` at pos -1 of parent `-`
2019-04-16 07:10:52,889 INFO main - mod_point ModificPoint=SummaryStatistics line: 238, el: CtIfImpl
2019-04-16 07:10:52,889 INFO main - -->op: IfExpresionMutOp: `(varianceImpl) == (varian[...] ` ---> `!((varianceImpl) == (vari[...]` at pos -1 of parent `-`
2019-04-16 07:11:08,369 INFO main - mod_point ModificPoint=SummaryStatistics line: 342, el: CtIfImpl
2019-04-16 07:11:08,369 INFO main - -->op: IfExpresionMutOp: `(meanImpl) != (mean) ` ---> `(meanImpl) == (mean)` at pos -1 of parent `-`
2019-04-16 07:11:24,344 INFO main - mod_point ModificPoint=SummaryStatistics line: 342, el: CtIfImpl
2019-04-16 07:11:24,344 INFO main - -->op: IfExpresionMutOp: `(meanImpl) != (mean) ` ---> `(meanImpl) >= (mean)` at pos -1 of parent `-`
2019-04-16 07:11:25,097 INFO main - mod_point ModificPoint=SummaryStatistics line: 342, el: CtIfImpl
2019-04-16 07:11:25,097 INFO main - -->op: IfExpresionMutOp: `(meanImpl) != (mean) ` ---> `(meanImpl) > (mean)` at pos -1 of parent `-`
2019-04-16 07:11:25,930 INFO main - mod_point ModificPoint=SummaryStatistics line: 342, el: CtIfImpl
2019-04-16 07:11:25,931 INFO main - -->op: IfExpresionMutOp: `(meanImpl) != (mean) ` ---> `(meanImpl) <= (mean)` at pos -1 of parent `-`
2019-04-16 07:11:26,510 INFO main - mod_point ModificPoint=SummaryStatistics line: 342, el: CtIfImpl
2019-04-16 07:11:26,510 INFO main - -->op: IfExpresionMutOp: `(meanImpl) != (mean) ` ---> `(meanImpl) < (mean)` at pos -1 of parent `-`
2019-04-16 07:11:27,239 INFO main - mod_point ModificPoint=SummaryStatistics line: 342, el: CtIfImpl
2019-04-16 07:11:27,239 INFO main - -->op: IfExpresionMutOp: `(meanImpl) != (mean) ` ---> `!((meanImpl) != (mean))` at pos -1 of parent `-`
2019-04-16 07:11:44,297 INFO main - mod_point ModificPoint=SummaryStatistics line: 345, el: CtIfImpl
2019-04-16 07:11:44,297 INFO main - -->op: IfExpresionMutOp: `(varianceImpl) != (varian[...] ` ---> `(varianceImpl) == (varian[...]` at pos -1 of parent `-`
2019-04-16 07:12:00,611 INFO main - mod_point ModificPoint=SummaryStatistics line: 345, el: CtIfImpl
2019-04-16 07:12:00,611 INFO main - -->op: IfExpresionMutOp: `(varianceImpl) != (varian[...] ` ---> `(varianceImpl) >= (varian[...]` at pos -1 of parent `-`
2019-04-16 07:12:01,502 INFO main - mod_point ModificPoint=SummaryStatistics line: 345, el: CtIfImpl
2019-04-16 07:12:01,502 INFO main - -->op: IfExpresionMutOp: `(varianceImpl) != (varian[...] ` ---> `(varianceImpl) > (varianc[...]` at pos -1 of parent `-`
2019-04-16 07:12:02,144 INFO main - mod_point ModificPoint=SummaryStatistics line: 345, el: CtIfImpl
2019-04-16 07:12:02,144 INFO main - -->op: IfExpresionMutOp: `(varianceImpl) != (varian[...] ` ---> `(varianceImpl) <= (varian[...]` at pos -1 of parent `-`
2019-04-16 07:12:03,077 INFO main - mod_point ModificPoint=SummaryStatistics line: 345, el: CtIfImpl
2019-04-16 07:12:03,077 INFO main - -->op: IfExpresionMutOp: `(varianceImpl) != (varian[...] ` ---> `(varianceImpl) < (varianc[...]` at pos -1 of parent `-`
2019-04-16 07:12:03,708 INFO main - mod_point ModificPoint=SummaryStatistics line: 345, el: CtIfImpl
2019-04-16 07:12:03,708 INFO main - -->op: IfExpresionMutOp: `(varianceImpl) != (varian[...] ` ---> `!((varianceImpl) != (vari[...]` at pos -1 of parent `-`
2019-04-16 07:12:19,333 INFO main - mod_point ModificPoint=FastMath line: 1032, el: CtIfImpl
2019-04-16 07:12:19,333 INFO main - -->op: IfExpresionMutOp: `result != null ` ---> `result == null` at pos -1 of parent `-`
2019-04-16 07:12:41,813 INFO main - mod_point ModificPoint=FastMath line: 1032, el: CtIfImpl
2019-04-16 07:12:41,813 INFO main - -->op: IfExpresionMutOp: `result != null ` ---> `result >= null` at pos -1 of parent `-`
2019-04-16 07:12:42,619 INFO main - mod_point ModificPoint=FastMath line: 1032, el: CtIfImpl
2019-04-16 07:12:42,620 INFO main - -->op: IfExpresionMutOp: `result != null ` ---> `result > null` at pos -1 of parent `-`
2019-04-16 07:12:43,461 INFO main - mod_point ModificPoint=FastMath line: 1032, el: CtIfImpl
2019-04-16 07:12:43,461 INFO main - -->op: IfExpresionMutOp: `result != null ` ---> `result <= null` at pos -1 of parent `-`
2019-04-16 07:12:44,210 INFO main - mod_point ModificPoint=FastMath line: 1032, el: CtIfImpl
2019-04-16 07:12:44,210 INFO main - -->op: IfExpresionMutOp: `result != null ` ---> `result < null` at pos -1 of parent `-`
2019-04-16 07:12:44,820 INFO main - mod_point ModificPoint=FastMath line: 1032, el: CtIfImpl
2019-04-16 07:12:44,821 INFO main - -->op: IfExpresionMutOp: `result != null ` ---> `!(result != null)` at pos -1 of parent `-`
2019-04-16 07:13:08,105 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:13:08,106 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `(d == 8.0E298) && (d > (-[...]` at pos -1 of parent `-`
2019-04-16 07:13:23,980 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:13:23,981 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `(d != 8.0E298) && (d > (-[...]` at pos -1 of parent `-`
2019-04-16 07:13:41,099 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:13:41,099 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `(d >= 8.0E298) && (d > (-[...]` at pos -1 of parent `-`
2019-04-16 07:13:57,746 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:13:57,746 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `(d > 8.0E298) && (d > (-8[...]` at pos -1 of parent `-`
2019-04-16 07:14:14,517 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:14:14,517 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `(d <= 8.0E298) && (d > (-[...]` at pos -1 of parent `-`
2019-04-16 07:14:31,068 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:14:31,069 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `(!(d < 8.0E298)) && (d > [...]` at pos -1 of parent `-`
2019-04-16 07:14:46,639 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:14:46,640 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `(d < 8.0E298) && (d == (-[...]` at pos -1 of parent `-`
2019-04-16 07:15:03,648 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:15:03,648 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `(d < 8.0E298) && (d != (-[...]` at pos -1 of parent `-`
2019-04-16 07:15:21,633 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:15:21,633 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `(d < 8.0E298) && (d >= (-[...]` at pos -1 of parent `-`
2019-04-16 07:15:38,698 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:15:38,698 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `(d < 8.0E298) && (d <= (-[...]` at pos -1 of parent `-`
2019-04-16 07:15:54,637 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:15:54,637 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `(d < 8.0E298) && (d < (-8[...]` at pos -1 of parent `-`
2019-04-16 07:16:11,098 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:16:11,098 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `(d < 8.0E298) && (!(d > ([...]` at pos -1 of parent `-`
2019-04-16 07:16:27,124 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:16:27,125 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `(d < 8.0E298) || (d > (-8[...]` at pos -1 of parent `-`
2019-04-16 07:16:44,421 INFO main - mod_point ModificPoint=FastMath line: 1046, el: CtIfImpl
2019-04-16 07:16:44,421 INFO main - -->op: IfExpresionMutOp: `(d < 8.0E298) && (d > (-8[...] ` ---> `!((d < 8.0E298) && (d > ([...]` at pos -1 of parent `-`
2019-04-16 07:17:01,565 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:17:01,565 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `(c == 8.0E298) && (c > (-[...]` at pos -1 of parent `-`
2019-04-16 07:17:18,954 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:17:18,955 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `(c != 8.0E298) && (c > (-[...]` at pos -1 of parent `-`
2019-04-16 07:17:35,005 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:17:35,005 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `(c >= 8.0E298) && (c > (-[...]` at pos -1 of parent `-`
2019-04-16 07:17:52,301 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:17:52,301 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `(c > 8.0E298) && (c > (-8[...]` at pos -1 of parent `-`
2019-04-16 07:18:08,114 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:18:08,114 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `(c <= 8.0E298) && (c > (-[...]` at pos -1 of parent `-`
2019-04-16 07:18:25,304 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:18:25,305 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `(!(c < 8.0E298)) && (c > [...]` at pos -1 of parent `-`
2019-04-16 07:18:41,581 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:18:41,581 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `(c < 8.0E298) && (c == (-[...]` at pos -1 of parent `-`
2019-04-16 07:18:57,865 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:18:57,865 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `(c < 8.0E298) && (c != (-[...]` at pos -1 of parent `-`
2019-04-16 07:19:15,605 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:19:15,605 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `(c < 8.0E298) && (c >= (-[...]` at pos -1 of parent `-`
2019-04-16 07:19:31,769 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:19:31,769 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `(c < 8.0E298) && (c <= (-[...]` at pos -1 of parent `-`
2019-04-16 07:19:47,955 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:19:47,955 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `(c < 8.0E298) && (c < (-8[...]` at pos -1 of parent `-`
2019-04-16 07:20:05,023 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:20:05,024 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `(c < 8.0E298) && (!(c > ([...]` at pos -1 of parent `-`
2019-04-16 07:20:21,105 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:20:21,106 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `(c < 8.0E298) || (c > (-8[...]` at pos -1 of parent `-`
2019-04-16 07:20:37,076 INFO main - mod_point ModificPoint=FastMath line: 1065, el: CtIfImpl
2019-04-16 07:20:37,077 INFO main - -->op: IfExpresionMutOp: `(c < 8.0E298) && (c > (-8[...] ` ---> `!((c < 8.0E298) && (c > ([...]` at pos -1 of parent `-`
2019-04-16 07:20:53,609 INFO main - mod_point ModificPoint=FastMath line: 1123, el: CtIfImpl
2019-04-16 07:20:53,609 INFO main - -->op: IfExpresionMutOp: `(in[0]) == 0.0 ` ---> `(in[0]) != 0.0` at pos -1 of parent `-`
2019-04-16 07:21:20,653 INFO main - mod_point ModificPoint=FastMath line: 1123, el: CtIfImpl
2019-04-16 07:21:20,653 INFO main - -->op: IfExpresionMutOp: `(in[0]) == 0.0 ` ---> `(in[0]) >= 0.0` at pos -1 of parent `-`
2019-04-16 07:21:48,570 INFO main - mod_point ModificPoint=FastMath line: 1123, el: CtIfImpl
2019-04-16 07:21:48,571 INFO main - -->op: IfExpresionMutOp: `(in[0]) == 0.0 ` ---> `(in[0]) > 0.0` at pos -1 of parent `-`
2019-04-16 07:22:15,377 INFO main - mod_point ModificPoint=FastMath line: 1123, el: CtIfImpl
2019-04-16 07:22:15,377 INFO main - -->op: IfExpresionMutOp: `(in[0]) == 0.0 ` ---> `(in[0]) <= 0.0` at pos -1 of parent `-`
2019-04-16 07:22:31,919 INFO main - mod_point ModificPoint=FastMath line: 1123, el: CtIfImpl
2019-04-16 07:22:31,919 INFO main - -->op: IfExpresionMutOp: `(in[0]) == 0.0 ` ---> `(in[0]) < 0.0` at pos -1 of parent `-`
2019-04-16 07:22:49,353 INFO main - mod_point ModificPoint=FastMath line: 1123, el: CtIfImpl
2019-04-16 07:22:49,353 INFO main - -->op: IfExpresionMutOp: `(in[0]) == 0.0 ` ---> `!((in[0]) == 0.0)` at pos -1 of parent `-`
2019-04-16 07:23:16,659 INFO main - mod_point ModificPoint=FastMath line: 1131, el: CtIfImpl
2019-04-16 07:23:16,660 INFO main - -->op: IfExpresionMutOp: `(result[1]) != (result[1][...] ` ---> `(result[1]) == (result[1][...]` at pos -1 of parent `-`
2019-04-16 07:23:33,523 INFO main - mod_point ModificPoint=FastMath line: 1131, el: CtIfImpl
2019-04-16 07:23:33,524 INFO main - -->op: IfExpresionMutOp: `(result[1]) != (result[1][...] ` ---> `(result[1]) >= (result[1][...]` at pos -1 of parent `-`
2019-04-16 07:23:49,978 INFO main - mod_point ModificPoint=FastMath line: 1131, el: CtIfImpl
2019-04-16 07:23:49,978 INFO main - -->op: IfExpresionMutOp: `(result[1]) != (result[1][...] ` ---> `(result[1]) > (result[1])` at pos -1 of parent `-`
2019-04-16 07:24:05,982 INFO main - mod_point ModificPoint=FastMath line: 1131, el: CtIfImpl
2019-04-16 07:24:05,982 INFO main - -->op: IfExpresionMutOp: `(result[1]) != (result[1][...] ` ---> `(result[1]) <= (result[1][...]` at pos -1 of parent `-`
2019-04-16 07:24:22,515 INFO main - mod_point ModificPoint=FastMath line: 1131, el: CtIfImpl
2019-04-16 07:24:22,515 INFO main - -->op: IfExpresionMutOp: `(result[1]) != (result[1][...] ` ---> `(result[1]) < (result[1])` at pos -1 of parent `-`
2019-04-16 07:24:39,069 INFO main - mod_point ModificPoint=FastMath line: 1131, el: CtIfImpl
2019-04-16 07:24:39,069 INFO main - -->op: IfExpresionMutOp: `(result[1]) != (result[1][...] ` ---> `!((result[1]) != (result[[...]` at pos -1 of parent `-`
2019-04-16 07:24:56,005 INFO main - mod_point ModificPoint=FastMath line: 1227, el: CtIfImpl
2019-04-16 07:24:56,005 INFO main - -->op: IfExpresionMutOp: `(p & 1) != 0 ` ---> `(p & 1) == 0` at pos -1 of parent `-`
2019-04-16 07:25:16,793 INFO main - mod_point ModificPoint=FastMath line: 1227, el: CtIfImpl
2019-04-16 07:25:16,793 INFO main - -->op: IfExpresionMutOp: `(p & 1) != 0 ` ---> `(p & 1) >= 0` at pos -1 of parent `-`
2019-04-16 07:25:37,826 INFO main - mod_point ModificPoint=FastMath line: 1227, el: CtIfImpl
2019-04-16 07:25:37,826 INFO main - -->op: IfExpresionMutOp: `(p & 1) != 0 ` ---> `(p & 1) > 0` at pos -1 of parent `-`
2019-04-16 07:25:55,394 INFO main - mod_point ModificPoint=FastMath line: 1227, el: CtIfImpl
2019-04-16 07:25:55,394 INFO main - -->op: IfExpresionMutOp: `(p & 1) != 0 ` ---> `(p & 1) <= 0` at pos -1 of parent `-`
2019-04-16 07:26:17,818 INFO main - mod_point ModificPoint=FastMath line: 1227, el: CtIfImpl
2019-04-16 07:26:17,818 INFO main - -->op: IfExpresionMutOp: `(p & 1) != 0 ` ---> `(p & 1) < 0` at pos -1 of parent `-`
2019-04-16 07:26:40,052 INFO main - mod_point ModificPoint=FastMath line: 1227, el: CtIfImpl
2019-04-16 07:26:40,052 INFO main - -->op: IfExpresionMutOp: `(p & 1) != 0 ` ---> `!((p & 1) != 0)` at pos -1 of parent `-`
2019-04-16 07:27:03,013 INFO main - mod_point ModificPoint=FastMath line: 1238, el: CtIfImpl
2019-04-16 07:27:03,013 INFO main - -->op: IfExpresionMutOp: `result != null ` ---> `result == null` at pos -1 of parent `-`
2019-04-16 07:27:25,896 INFO main - mod_point ModificPoint=FastMath line: 1238, el: CtIfImpl
2019-04-16 07:27:25,897 INFO main - -->op: IfExpresionMutOp: `result != null ` ---> `result >= null` at pos -1 of parent `-`
2019-04-16 07:27:26,586 INFO main - mod_point ModificPoint=FastMath line: 1238, el: CtIfImpl
2019-04-16 07:27:26,586 INFO main - -->op: IfExpresionMutOp: `result != null ` ---> `result > null` at pos -1 of parent `-`
2019-04-16 07:27:27,222 INFO main - mod_point ModificPoint=FastMath line: 1238, el: CtIfImpl
2019-04-16 07:27:27,222 INFO main - -->op: IfExpresionMutOp: `result != null ` ---> `result <= null` at pos -1 of parent `-`
2019-04-16 07:27:27,833 INFO main - mod_point ModificPoint=FastMath line: 1238, el: CtIfImpl
2019-04-16 07:27:27,834 INFO main - -->op: IfExpresionMutOp: `result != null ` ---> `result < null` at pos -1 of parent `-`
2019-04-16 07:27:28,426 INFO main - mod_point ModificPoint=FastMath line: 1238, el: CtIfImpl
2019-04-16 07:27:28,426 INFO main - -->op: IfExpresionMutOp: `result != null ` ---> `!(result != null)` at pos -1 of parent `-`
2019-04-16 07:27:52,129 INFO main - mod_point ModificPoint=FastMath line: 1266, el: CtIfImpl
2019-04-16 07:27:52,129 INFO main - -->op: IfExpresionMutOp: `x == 0 ` ---> `x != 0` at pos -1 of parent `-`
2019-04-16 07:28:08,654 INFO main - mod_point ModificPoint=FastMath line: 1266, el: CtIfImpl
2019-04-16 07:28:08,654 INFO main - -->op: IfExpresionMutOp: `x == 0 ` ---> `x >= 0` at pos -1 of parent `-`
2019-04-16 07:28:26,137 INFO main - mod_point ModificPoint=FastMath line: 1266, el: CtIfImpl
2019-04-16 07:28:26,137 INFO main - -->op: IfExpresionMutOp: `x == 0 ` ---> `x > 0` at pos -1 of parent `-`
2019-04-16 07:28:43,451 INFO main - mod_point ModificPoint=FastMath line: 1266, el: CtIfImpl
2019-04-16 07:28:43,451 INFO main - -->op: IfExpresionMutOp: `x == 0 ` ---> `x <= 0` at pos -1 of parent `-`
2019-04-16 07:28:59,461 INFO main - mod_point ModificPoint=FastMath line: 1266, el: CtIfImpl
2019-04-16 07:28:59,461 INFO main - -->op: IfExpresionMutOp: `x == 0 ` ---> `x < 0` at pos -1 of parent `-`
2019-04-16 07:29:16,473 INFO main - mod_point ModificPoint=FastMath line: 1266, el: CtIfImpl
2019-04-16 07:29:16,473 INFO main - -->op: IfExpresionMutOp: `x == 0 ` ---> `!(x == 0)` at pos -1 of parent `-`
2019-04-16 07:29:34,163 INFO main - mod_point ModificPoint=FastMath line: 1272, el: CtIfImpl
2019-04-16 07:29:34,163 INFO main - -->op: IfExpresionMutOp: `((bits & -922337203685477[...] ` ---> `((bits & -922337203685477[...]` at pos -1 of parent `-`
2019-04-16 07:29:50,979 INFO main - mod_point ModificPoint=FastMath line: 1272, el: CtIfImpl
2019-04-16 07:29:50,979 INFO main - -->op: IfExpresionMutOp: `((bits & -922337203685477[...] ` ---> `((bits & -922337203685477[...]` at pos -1 of parent `-`
2019-04-16 07:30:08,085 INFO main - mod_point ModificPoint=FastMath line: 1272, el: CtIfImpl
2019-04-16 07:30:08,085 INFO main - -->op: IfExpresionMutOp: `((bits & -922337203685477[...] ` ---> `((bits & -922337203685477[...]` at pos -1 of parent `-`
2019-04-16 07:30:24,581 INFO main - mod_point ModificPoint=FastMath line: 1272, el: CtIfImpl
2019-04-16 07:30:24,581 INFO main - -->op: IfExpresionMutOp: `((bits & -922337203685477[...] ` ---> `((bits & -922337203685477[...]` at pos -1 of parent `-`
2019-04-16 07:30:40,178 INFO main - mod_point ModificPoint=FastMath line: 1272, el: CtIfImpl
2019-04-16 07:30:40,178 INFO main - -->op: IfExpresionMutOp: `((bits & -922337203685477[...] ` ---> `((bits & -922337203685477[...]` at pos -1 of parent `-`
2019-04-16 07:30:56,613 INFO main - mod_point ModificPoint=FastMath line: 1272, el: CtIfImpl
