2019-04-17 08:13:23,219 INFO main - command line arguments: [-jvm4testexecution  /usr/lib/jvm/java-1.8.0-openjdk-amd64/bin  -mode  jkali  -scope  local  -srcjavafolder  /src/java/  -srctestfolder  /src/test/  -binjavafolder  /target/classes/  -bintestfolder  /target/test-classes/  -location  /home/jan_gerling/astor/defect4j_tests/math_51/  -dependencies  ./examples/libs/junit-4.4.jar  -flthreshold  0.5  -maxtime  100  -stopfirst  true]
2019-04-17 08:13:35,527 INFO main - -Executing Gzoltar classpath: /home/jan_gerling/astor/./outputMutation/AstorMain-math_51//bin//default from 285 classes with test cases
2019-04-17 08:13:35,529 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar fault localization: min susp value parameter: 0.5
2019-04-17 08:13:36,168 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - -gz-Adding classpath: [/home/jan_gerling/astor/./outputMutation/AstorMain-math_51//bin//default, /home/jan_gerling/astor/./examples/libs/junit-4.4.jar]
2019-04-17 08:15:38,579 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest#testIssue631
2019-04-17 08:15:38,582 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.util.FastMathTest#checkMissingFastMathClasses
2019-04-17 08:15:38,591 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar Test Result Total:2941, fails: 2, GZoltar suspicious 24199
2019-04-17 08:15:38,603 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar found: 2 with susp > 0.5, we consider: 2
2019-04-17 08:15:38,613 INFO main - building model: /home/jan_gerling/astor/./outputMutation/AstorMain-math_51//src//default, compliance level: 8
2019-04-17 08:15:48,299 INFO main - 
---- Initial suspicious size: 0
2019-04-17 08:15:48,328 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 48, file MathConfigurationException.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 859, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 860, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 875, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 890, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 908, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 925, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 926, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 941, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 942, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 943, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 965, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 966, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 967, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 968, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 991, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 992, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 1005, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1004, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 1019, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1018, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 1022, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1021, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1035, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 1039, file TTestImpl.java
2019-04-17 08:16:02,138 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 1038, file TTestImpl.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 59, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 68, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 77, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 85, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 94, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 102, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 111, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 119, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 127, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 135, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 143, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 152, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 160, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 168, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 177, file TestUtils.java
2019-04-17 08:16:02,141 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 185, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 193, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 201, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 210, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 219, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 227, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 235, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 244, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 252, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 260, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 268, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 278, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 288, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 300, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 310, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 320, file TestUtils.java
2019-04-17 08:16:02,142 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 330, file TestUtils.java
2019-04-17 08:16:02,144 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 42, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,144 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 57, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,144 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 71, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,144 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 70, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,144 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 75, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,144 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 74, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,144 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 79, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 78, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 84, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 83, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 98, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 101, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 100, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 104, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 118, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 117, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 122, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 121, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 126, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 129, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 128, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 132, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 149, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 153, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 154, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 156, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 158, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 162, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 161, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 160, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 166, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 167, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 169, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 185, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 187, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 190, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 197, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 196, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 193, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtUnaryOperatorImpl, suspValue 0.0, line 202, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 201, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 189, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 210, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 221, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 226, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 229, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 231, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 233, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 256, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 258, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,145 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 259, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,146 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 262, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,146 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 261, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,146 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 266, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,146 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 268, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,146 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 269, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,146 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 265, file WilcoxonSignedRankTestImpl.java
2019-04-17 08:16:02,182 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 93, file NaturalRanking.java
2019-04-17 08:16:02,182 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 94, file NaturalRanking.java
2019-04-17 08:16:02,182 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 95, file NaturalRanking.java
2019-04-17 08:16:02,182 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 105, file NaturalRanking.java
2019-04-17 08:16:02,182 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 107, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 117, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 130, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 131, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 143, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 145, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 159, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 161, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 170, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 179, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 193, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 195, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 194, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 199, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtSwitchImpl, suspValue 0.0, line 200, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 218, file NaturalRanking.java
2019-04-17 08:16:02,183 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 222, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 223, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 224, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 225, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 226, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 230, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 232, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 231, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 234, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 235, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 228, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 240, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 227, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 246, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 245, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 248, file NaturalRanking.java
2019-04-17 08:16:02,184 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 260, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 259, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 262, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 263, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 268, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 267, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 272, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtUnaryOperatorImpl, suspValue 0.0, line 274, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 265, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 264, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 277, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 278, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 279, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 291, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 290, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 289, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 306, file NaturalRanking.java
2019-04-17 08:16:02,185 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 305, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 304, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 309, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 329, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 332, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 348, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 358, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtSwitchImpl, suspValue 0.0, line 334, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 374, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 376, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 375, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 388, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 387, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 390, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 392, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 391, file NaturalRanking.java
2019-04-17 08:16:02,186 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 404, file NaturalRanking.java
2019-04-17 08:16:02,187 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 407, file NaturalRanking.java
2019-04-17 08:16:02,187 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 406, file NaturalRanking.java
2019-04-17 08:16:02,187 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 405, file NaturalRanking.java
2019-04-17 08:16:02,187 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 410, file NaturalRanking.java
2019-04-17 08:16:02,189 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 433, file NaturalRanking.java
2019-04-17 08:16:02,190 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 434, file NaturalRanking.java
2019-04-17 08:16:02,192 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 445, file NaturalRanking.java
2019-04-17 08:16:02,194 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 453, file NaturalRanking.java
2019-04-17 08:16:02,195 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 461, file NaturalRanking.java
2019-04-17 08:16:02,199 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 50, file AbstractMultipleLinearRegression.java
2019-04-17 08:16:02,199 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 58, file AbstractMultipleLinearRegression.java
2019-04-17 08:16:02,199 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 94, file AbstractMultipleLinearRegression.java
2019-04-17 08:16:02,199 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 93, file AbstractMultipleLinearRegression.java
2019-04-17 08:16:02,199 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 98, file AbstractMultipleLinearRegression.java
2019-04-17 08:16:02,199 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 97, file AbstractMultipleLinearRegression.java
