2019-04-16 07:25:51,159 INFO main - command line arguments: [-jvm4testexecution  /usr/lib/jvm/java-1.8.0-openjdk-amd64/bin  -mode  jmutrepair  -scope  package  -srcjavafolder  /src/java/  -srctestfolder  /src/test/  -binjavafolder  /target/classes/  -bintestfolder  /target/test-classes/  -location  /home/jan_gerling/astor/defect4j_tests/math_58/  -dependencies  ./examples/libs/junit-4.4.jar  -flthreshold  0.5  -maxtime  100  -stopfirst  true]
2019-04-16 07:25:54,127 INFO main - -Executing Gzoltar classpath: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default from 259 classes with test cases
2019-04-16 07:25:54,138 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar fault localization: min susp value parameter: 0.5
2019-04-16 07:25:56,440 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - -gz-Adding classpath: [/home/jan_gerling/astor/./examples/libs/junit-4.4.jar, /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default]
2019-04-16 07:30:13,797 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.util.FastMathTest#checkMissingFastMathClasses
2019-04-16 07:30:13,800 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.optimization.fitting.GaussianFitterTest#testMath519
2019-04-16 07:30:13,805 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar Test Result Total:2354, fails: 2, GZoltar suspicious 19964
2019-04-16 07:30:13,835 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar found: 2 with susp > 0.5, we consider: 2
2019-04-16 07:30:13,877 INFO main - building model: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//src//default, compliance level: 8
2019-04-16 07:30:35,243 INFO main - 
---- Initial suspicious size: 0
2019-04-16 07:30:35,401 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 168, file MathException.java
2019-04-16 08:02:42,274 INFO main - mod_point ModificPoint=StepFunction line: 57, el: CtIfImpl
2019-04-16 08:02:42,274 INFO main - -->op: IfExpresionMutOp: `((x.length) == 0) || ((y.[...] ` ---> `!(((x.length) == 0) || (([...]` at pos -1 of parent `-`
2019-04-16 08:03:06,845 INFO main - mod_point ModificPoint=StepFunction line: 61, el: CtIfImpl
2019-04-16 08:03:06,845 INFO main - -->op: IfExpresionMutOp: `(y.length) != (x.length) ` ---> `(y.length) == (x.length)` at pos -1 of parent `-`
2019-04-16 08:03:30,902 INFO main - mod_point ModificPoint=StepFunction line: 61, el: CtIfImpl
2019-04-16 08:03:30,902 INFO main - -->op: IfExpresionMutOp: `(y.length) != (x.length) ` ---> `(y.length) >= (x.length)` at pos -1 of parent `-`
2019-04-16 08:03:55,873 INFO main - mod_point ModificPoint=StepFunction line: 61, el: CtIfImpl
2019-04-16 08:03:55,873 INFO main - -->op: IfExpresionMutOp: `(y.length) != (x.length) ` ---> `(y.length) > (x.length)` at pos -1 of parent `-`
2019-04-16 08:04:20,878 INFO main - mod_point ModificPoint=StepFunction line: 61, el: CtIfImpl
2019-04-16 08:04:20,878 INFO main - -->op: IfExpresionMutOp: `(y.length) != (x.length) ` ---> `(y.length) <= (x.length)` at pos -1 of parent `-`
2019-04-16 08:04:46,080 INFO main - mod_point ModificPoint=StepFunction line: 61, el: CtIfImpl
2019-04-16 08:04:46,081 INFO main - -->op: IfExpresionMutOp: `(y.length) != (x.length) ` ---> `(y.length) < (x.length)` at pos -1 of parent `-`
2019-04-16 08:05:11,195 INFO main - mod_point ModificPoint=StepFunction line: 61, el: CtIfImpl
2019-04-16 08:05:11,195 INFO main - -->op: IfExpresionMutOp: `(y.length) != (x.length) ` ---> `!((y.length) != (x.length[...]` at pos -1 of parent `-`
2019-04-16 08:05:37,310 INFO main - mod_point ModificPoint=StepFunction line: 78, el: CtIfImpl
2019-04-16 08:05:37,310 INFO main - -->op: IfExpresionMutOp: `index >= 0 ` ---> `index == 0` at pos -1 of parent `-`
2019-04-16 08:06:02,228 INFO main - mod_point ModificPoint=StepFunction line: 78, el: CtIfImpl
2019-04-16 08:06:02,228 INFO main - -->op: IfExpresionMutOp: `index >= 0 ` ---> `index != 0` at pos -1 of parent `-`
2019-04-16 08:06:27,060 INFO main - mod_point ModificPoint=StepFunction line: 78, el: CtIfImpl
2019-04-16 08:06:27,060 INFO main - -->op: IfExpresionMutOp: `index >= 0 ` ---> `index > 0` at pos -1 of parent `-`
2019-04-16 08:06:51,902 INFO main - mod_point ModificPoint=StepFunction line: 78, el: CtIfImpl
2019-04-16 08:06:51,902 INFO main - -->op: IfExpresionMutOp: `index >= 0 ` ---> `index <= 0` at pos -1 of parent `-`
2019-04-16 08:07:17,266 INFO main - mod_point ModificPoint=StepFunction line: 78, el: CtIfImpl
2019-04-16 08:07:17,266 INFO main - -->op: IfExpresionMutOp: `index >= 0 ` ---> `index < 0` at pos -1 of parent `-`
2019-04-16 08:07:43,002 INFO main - mod_point ModificPoint=StepFunction line: 78, el: CtIfImpl
2019-04-16 08:07:43,002 INFO main - -->op: IfExpresionMutOp: `index >= 0 ` ---> `!(index >= 0)` at pos -1 of parent `-`
2019-04-16 08:08:08,375 INFO main - mod_point ModificPoint=StepFunction line: 75, el: CtIfImpl
2019-04-16 08:08:08,376 INFO main - -->op: IfExpresionMutOp: `index < (-1) ` ---> `index == (-1)` at pos -1 of parent `-`
2019-04-16 08:08:33,627 INFO main - mod_point ModificPoint=StepFunction line: 75, el: CtIfImpl
2019-04-16 08:08:33,627 INFO main - -->op: IfExpresionMutOp: `index < (-1) ` ---> `index != (-1)` at pos -1 of parent `-`
2019-04-16 08:08:58,527 INFO main - mod_point ModificPoint=StepFunction line: 75, el: CtIfImpl
2019-04-16 08:08:58,527 INFO main - -->op: IfExpresionMutOp: `index < (-1) ` ---> `index >= (-1)` at pos -1 of parent `-`
2019-04-16 08:09:23,523 INFO main - mod_point ModificPoint=StepFunction line: 75, el: CtIfImpl
2019-04-16 08:09:23,523 INFO main - -->op: IfExpresionMutOp: `index < (-1) ` ---> `index > (-1)` at pos -1 of parent `-`
2019-04-16 08:09:48,586 INFO main - mod_point ModificPoint=StepFunction line: 75, el: CtIfImpl
2019-04-16 08:09:48,586 INFO main - -->op: IfExpresionMutOp: `index < (-1) ` ---> `index <= (-1)` at pos -1 of parent `-`
2019-04-16 08:10:13,566 INFO main - mod_point ModificPoint=StepFunction line: 75, el: CtIfImpl
2019-04-16 08:10:13,566 INFO main - -->op: IfExpresionMutOp: `index < (-1) ` ---> `!(index < (-1))` at pos -1 of parent `-`
2019-04-16 08:10:38,238 INFO main - mod_point ModificPoint=ConvergingAlgorithmImpl line: 114, el: CtIfImpl
2019-04-16 08:10:38,238 INFO main - -->op: IfExpresionMutOp: `(++(iterationCount)) > (m[...] ` ---> `(++(iterationCount)) == ([...]` at pos -1 of parent `-`
2019-04-16 08:11:04,287 INFO main - mod_point ModificPoint=ConvergingAlgorithmImpl line: 114, el: CtIfImpl
2019-04-16 08:11:04,287 INFO main - -->op: IfExpresionMutOp: `(++(iterationCount)) > (m[...] ` ---> `(++(iterationCount)) != ([...]` at pos -1 of parent `-`
2019-04-16 08:11:29,088 INFO main - mod_point ModificPoint=ConvergingAlgorithmImpl line: 114, el: CtIfImpl
2019-04-16 08:11:29,088 INFO main - -->op: IfExpresionMutOp: `(++(iterationCount)) > (m[...] ` ---> `(++(iterationCount)) >= ([...]` at pos -1 of parent `-`
2019-04-16 08:11:53,551 INFO main - mod_point ModificPoint=ConvergingAlgorithmImpl line: 114, el: CtIfImpl
2019-04-16 08:11:53,551 INFO main - -->op: IfExpresionMutOp: `(++(iterationCount)) > (m[...] ` ---> `(++(iterationCount)) <= ([...]` at pos -1 of parent `-`
2019-04-16 08:12:18,582 INFO main - mod_point ModificPoint=ConvergingAlgorithmImpl line: 114, el: CtIfImpl
2019-04-16 08:12:18,582 INFO main - -->op: IfExpresionMutOp: `(++(iterationCount)) > (m[...] ` ---> `(++(iterationCount)) < (m[...]` at pos -1 of parent `-`
2019-04-16 08:12:43,014 INFO main - mod_point ModificPoint=ConvergingAlgorithmImpl line: 114, el: CtIfImpl
2019-04-16 08:12:43,014 INFO main - -->op: IfExpresionMutOp: `(++(iterationCount)) > (m[...] ` ---> `!((++(iterationCount)) > [...]` at pos -1 of parent `-`
2019-04-16 08:13:07,818 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:13:07,818 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `((i + 1) == (minimalItera[...]` at pos -1 of parent `-`
2019-04-16 08:13:33,218 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:13:33,218 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `((i + 1) != (minimalItera[...]` at pos -1 of parent `-`
2019-04-16 08:13:58,190 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:13:58,190 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `((i + 1) > (minimalIterat[...]` at pos -1 of parent `-`
2019-04-16 08:14:22,661 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:14:22,662 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `((i + 1) <= (minimalItera[...]` at pos -1 of parent `-`
2019-04-16 08:14:47,824 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:14:47,824 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `((i + 1) < (minimalIterat[...]` at pos -1 of parent `-`
2019-04-16 08:15:12,466 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:15:12,467 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `(!((i + 1) >= (minimalIte[...]` at pos -1 of parent `-`
2019-04-16 08:15:37,885 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:15:37,885 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `((i + 1) >= (minimalItera[...]` at pos -1 of parent `-`
2019-04-16 08:16:02,303 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:16:02,303 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `((i + 1) >= (minimalItera[...]` at pos -1 of parent `-`
2019-04-16 08:16:27,190 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:16:27,190 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `((i + 1) >= (minimalItera[...]` at pos -1 of parent `-`
2019-04-16 08:16:52,134 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:16:52,134 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `((i + 1) >= (minimalItera[...]` at pos -1 of parent `-`
2019-04-16 08:17:17,743 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:17:17,743 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `((i + 1) >= (minimalItera[...]` at pos -1 of parent `-`
2019-04-16 08:17:42,612 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:17:42,612 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `((i + 1) >= (minimalItera[...]` at pos -1 of parent `-`
2019-04-16 08:18:09,150 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:18:09,150 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `((i + 1) >= (minimalItera[...]` at pos -1 of parent `-`
2019-04-16 08:18:34,333 INFO main - mod_point ModificPoint=LegendreGaussIntegrator line: 186, el: CtIfImpl
2019-04-16 08:18:34,333 INFO main - -->op: IfExpresionMutOp: `((i + 1) >= (minimalItera[...] ` ---> `!(((i + 1) >= (minimalIte[...]` at pos -1 of parent `-`
2019-04-16 08:18:59,477 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:18:59,479 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) && (del[...]` at pos -1 of parent `-`
2019-04-16 08:19:24,555 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:19:24,555 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta == rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:19:48,734 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:19:48,734 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta != rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:20:14,063 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:20:14,063 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta >= rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:20:40,357 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:20:40,357 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta > rLimit) || (delt[...]` at pos -1 of parent `-`
2019-04-16 08:21:05,240 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:21:05,240 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta < rLimit) || (delt[...]` at pos -1 of parent `-`
2019-04-16 08:21:29,849 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:21:29,849 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(!(delta <= rLimit)) || ([...]` at pos -1 of parent `-`
2019-04-16 08:21:54,931 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:21:54,931 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:22:20,395 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:22:20,395 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:22:44,558 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:22:44,558 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:23:09,561 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:23:09,561 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:23:34,784 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:23:34,785 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:23:59,774 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:23:59,774 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) || (!(d[...]` at pos -1 of parent `-`
2019-04-16 08:24:24,008 INFO main - mod_point ModificPoint=RombergIntegrator line: 99, el: CtIfImpl
2019-04-16 08:24:24,008 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `!((delta <= rLimit) || (d[...]` at pos -1 of parent `-`
2019-04-16 08:24:48,634 INFO main - mod_point ModificPoint=RombergIntegrator line: 96, el: CtIfImpl
2019-04-16 08:24:48,634 INFO main - -->op: IfExpresionMutOp: `i >= (minimalIterationCou[...] ` ---> `i == (minimalIterationCou[...]` at pos -1 of parent `-`
2019-04-16 08:25:12,542 INFO main - mod_point ModificPoint=RombergIntegrator line: 96, el: CtIfImpl
2019-04-16 08:25:12,542 INFO main - -->op: IfExpresionMutOp: `i >= (minimalIterationCou[...] ` ---> `i != (minimalIterationCou[...]` at pos -1 of parent `-`
2019-04-16 08:25:37,091 INFO main - mod_point ModificPoint=RombergIntegrator line: 96, el: CtIfImpl
2019-04-16 08:25:37,091 INFO main - -->op: IfExpresionMutOp: `i >= (minimalIterationCou[...] ` ---> `i > (minimalIterationCoun[...]` at pos -1 of parent `-`
2019-04-16 08:26:00,614 INFO main - mod_point ModificPoint=RombergIntegrator line: 96, el: CtIfImpl
2019-04-16 08:26:00,614 INFO main - -->op: IfExpresionMutOp: `i >= (minimalIterationCou[...] ` ---> `i <= (minimalIterationCou[...]` at pos -1 of parent `-`
2019-04-16 08:26:25,138 INFO main - mod_point ModificPoint=RombergIntegrator line: 96, el: CtIfImpl
2019-04-16 08:26:25,138 INFO main - -->op: IfExpresionMutOp: `i >= (minimalIterationCou[...] ` ---> `i < (minimalIterationCoun[...]` at pos -1 of parent `-`
2019-04-16 08:26:50,489 INFO main - mod_point ModificPoint=RombergIntegrator line: 96, el: CtIfImpl
2019-04-16 08:26:50,490 INFO main - -->op: IfExpresionMutOp: `i >= (minimalIterationCou[...] ` ---> `!(i >= (minimalIterationC[...]` at pos -1 of parent `-`
2019-04-16 08:27:15,706 INFO main - mod_point ModificPoint=RombergIntegrator line: 114, el: CtIfImpl
2019-04-16 08:27:15,706 INFO main - -->op: IfExpresionMutOp: `(maximalIterationCount) >[...] ` ---> `(maximalIterationCount) =[...]` at pos -1 of parent `-`
2019-04-16 08:27:40,541 INFO main - mod_point ModificPoint=RombergIntegrator line: 114, el: CtIfImpl
2019-04-16 08:27:40,541 INFO main - -->op: IfExpresionMutOp: `(maximalIterationCount) >[...] ` ---> `(maximalIterationCount) ![...]` at pos -1 of parent `-`
2019-04-16 08:28:06,421 INFO main - mod_point ModificPoint=RombergIntegrator line: 114, el: CtIfImpl
2019-04-16 08:28:06,422 INFO main - -->op: IfExpresionMutOp: `(maximalIterationCount) >[...] ` ---> `(maximalIterationCount) >[...]` at pos -1 of parent `-`
2019-04-16 08:28:31,765 INFO main - mod_point ModificPoint=RombergIntegrator line: 114, el: CtIfImpl
2019-04-16 08:28:31,766 INFO main - -->op: IfExpresionMutOp: `(maximalIterationCount) >[...] ` ---> `(maximalIterationCount) <[...]` at pos -1 of parent `-`
2019-04-16 08:28:57,837 INFO main - mod_point ModificPoint=RombergIntegrator line: 114, el: CtIfImpl
2019-04-16 08:28:57,837 INFO main - -->op: IfExpresionMutOp: `(maximalIterationCount) >[...] ` ---> `(maximalIterationCount) <[...]` at pos -1 of parent `-`
2019-04-16 08:29:22,664 INFO main - mod_point ModificPoint=RombergIntegrator line: 114, el: CtIfImpl
2019-04-16 08:29:22,664 INFO main - -->op: IfExpresionMutOp: `(maximalIterationCount) >[...] ` ---> `!((maximalIterationCount)[...]` at pos -1 of parent `-`
2019-04-16 08:29:47,876 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 74, el: CtIfImpl
2019-04-16 08:29:47,876 INFO main - -->op: IfExpresionMutOp: `(minimalIterationCount) =[...] ` ---> `(minimalIterationCount) ![...]` at pos -1 of parent `-`
2019-04-16 08:30:13,094 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 74, el: CtIfImpl
2019-04-16 08:30:13,094 INFO main - -->op: IfExpresionMutOp: `(minimalIterationCount) =[...] ` ---> `(minimalIterationCount) >[...]` at pos -1 of parent `-`
2019-04-16 08:30:38,297 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 74, el: CtIfImpl
2019-04-16 08:30:38,298 INFO main - -->op: IfExpresionMutOp: `(minimalIterationCount) =[...] ` ---> `(minimalIterationCount) >[...]` at pos -1 of parent `-`
2019-04-16 08:31:03,046 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 74, el: CtIfImpl
2019-04-16 08:31:03,046 INFO main - -->op: IfExpresionMutOp: `(minimalIterationCount) =[...] ` ---> `(minimalIterationCount) <[...]` at pos -1 of parent `-`
2019-04-16 08:31:28,670 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 74, el: CtIfImpl
2019-04-16 08:31:28,670 INFO main - -->op: IfExpresionMutOp: `(minimalIterationCount) =[...] ` ---> `(minimalIterationCount) <[...]` at pos -1 of parent `-`
2019-04-16 08:31:54,026 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 74, el: CtIfImpl
2019-04-16 08:31:54,026 INFO main - -->op: IfExpresionMutOp: `(minimalIterationCount) =[...] ` ---> `!((minimalIterationCount)[...]` at pos -1 of parent `-`
2019-04-16 08:32:20,258 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:32:20,258 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) && (del[...]` at pos -1 of parent `-`
2019-04-16 08:32:44,403 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:32:44,403 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta == rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:33:09,550 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:33:09,550 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta != rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:33:33,349 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:33:33,349 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta >= rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:33:57,262 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:33:57,262 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta > rLimit) || (delt[...]` at pos -1 of parent `-`
2019-04-16 08:34:20,523 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:34:20,524 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta < rLimit) || (delt[...]` at pos -1 of parent `-`
2019-04-16 08:34:45,510 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:34:45,510 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(!(delta <= rLimit)) || ([...]` at pos -1 of parent `-`
2019-04-16 08:35:09,894 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:35:09,895 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:35:33,977 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:35:33,978 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:35:59,062 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:35:59,062 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:36:24,059 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:36:24,060 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:36:49,610 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:36:49,610 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) || (del[...]` at pos -1 of parent `-`
2019-04-16 08:37:14,814 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:37:14,814 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `(delta <= rLimit) || (!(d[...]` at pos -1 of parent `-`
2019-04-16 08:37:39,433 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 89, el: CtIfImpl
2019-04-16 08:37:39,433 INFO main - -->op: IfExpresionMutOp: `(delta <= rLimit) || (del[...] ` ---> `!((delta <= rLimit) || (d[...]` at pos -1 of parent `-`
2019-04-16 08:38:04,870 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 85, el: CtIfImpl
2019-04-16 08:38:04,870 INFO main - -->op: IfExpresionMutOp: `i >= (minimalIterationCou[...] ` ---> `i == (minimalIterationCou[...]` at pos -1 of parent `-`
2019-04-16 08:38:30,182 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 85, el: CtIfImpl
2019-04-16 08:38:30,182 INFO main - -->op: IfExpresionMutOp: `i >= (minimalIterationCou[...] ` ---> `i != (minimalIterationCou[...]` at pos -1 of parent `-`
2019-04-16 08:38:53,994 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 85, el: CtIfImpl
2019-04-16 08:38:53,995 INFO main - -->op: IfExpresionMutOp: `i >= (minimalIterationCou[...] ` ---> `i > (minimalIterationCoun[...]` at pos -1 of parent `-`
2019-04-16 08:39:19,268 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 85, el: CtIfImpl
2019-04-16 08:39:19,268 INFO main - -->op: IfExpresionMutOp: `i >= (minimalIterationCou[...] ` ---> `i <= (minimalIterationCou[...]` at pos -1 of parent `-`
2019-04-16 08:39:44,205 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 85, el: CtIfImpl
2019-04-16 08:39:44,205 INFO main - -->op: IfExpresionMutOp: `i >= (minimalIterationCou[...] ` ---> `i < (minimalIterationCoun[...]` at pos -1 of parent `-`
2019-04-16 08:40:09,206 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 85, el: CtIfImpl
2019-04-16 08:40:09,206 INFO main - -->op: IfExpresionMutOp: `i >= (minimalIterationCou[...] ` ---> `!(i >= (minimalIterationC[...]` at pos -1 of parent `-`
2019-04-16 08:40:33,988 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 105, el: CtIfImpl
2019-04-16 08:40:33,988 INFO main - -->op: IfExpresionMutOp: `(maximalIterationCount) >[...] ` ---> `(maximalIterationCount) =[...]` at pos -1 of parent `-`
2019-04-16 08:40:58,498 INFO main - mod_point ModificPoint=SimpsonIntegrator line: 105, el: CtIfImpl
2019-04-16 08:40:58,498 INFO main - -->op: IfExpresionMutOp: `(maximalIterationCount) >[...] ` ---> `(maximalIterationCount) ![...]` at pos -1 of parent `-`
